SISTEMA;TARIFA;CIA;MES;FEE;P1.;P2.;P3.;P4.;P5;P6.
BALEARES;2.0TD;AEQ;01/08/2022;10,00;0,3608630 €;0,3061960 €;0,2372400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;10,00;0,3953040 €;0,3387370 €;0,2564210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;10,00;0,4110510 €;0,3479790 €;0,2744440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;10,00;0,4150020 €;0,3477550 €;0,2766760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;10,00;0,4450670 €;0,3442940 €;0,2742800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;10,00;0,4503300 €;0,3527040 €;0,2848510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;10,00;0,5777070 €;0,4698930 €;0,3728460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;10,00;0,2580140 €;0,2042280 €;0,1449750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;15,00;0,2594990 €;0,2029550 €;0,1517930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;15,00;0,2407760 €;0,1899920 €;0,1337180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;15,00;0,2662260 €;0,2137940 €;0,1437060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;15,00;0,2270760 €;0,1753690 €;0,1417470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;15,00;0,2560270 €;0,2016470 €;0,1320120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;15,00;0,2402290 €;0,1845100 €;0,1880000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;15,00;0,3027230 €;0,2492960 €;0,2028770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;15,00;0,3346630 €;0,2749900 €;0,2112770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;15,00;0,3524190 €;0,2875590 €;0,2102600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;15,00;0,3658630 €;0,3111960 €;0,2422400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;15,00;0,3341550 €;0,2764390 €;0,2153110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;15,00;0,4003040 €;0,3437370 €;0,2614210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;15,00;0,4160510 €;0,3529790 €;0,2794440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;15,00;0,4200020 €;0,3527550 €;0,2816760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;15,00;0,5827070 €;0,4748930 €;0,3778460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;15,00;0,4500670 €;0,3492940 €;0,2792800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;15,00;0,4553300 €;0,3577040 €;0,2898510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;15,00;0,3341550 €;0,2764390 €;0,2153110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;15,00;0,3658630 €;0,3111960 €;0,2422400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;15,00;0,4003040 €;0,3437370 €;0,2614210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;15,00;0,4160510 €;0,3529790 €;0,2794440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;15,00;0,4200020 €;0,3527550 €;0,2816760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;15,00;0,4500670 €;0,3492940 €;0,2792800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;15,00;0,4553300 €;0,3577040 €;0,2898510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;15,00;0,5827070 €;0,4748930 €;0,3778460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;15,00;0,2630140 €;0,2092280 €;0,1499750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;20,00;0,2644990 €;0,2079550 €;0,1567930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;20,00;0,2457760 €;0,1949920 €;0,1387180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;20,00;0,2712260 €;0,2187940 €;0,1487060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;20,00;0,2320760 €;0,1803690 €;0,1467470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;20,00;0,2610270 €;0,2066470 €;0,1370120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;20,00;0,2452290 €;0,1895100 €;0,1930000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;20,00;0,3077230 €;0,2542960 €;0,2078770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;20,00;0,3396630 €;0,2799900 €;0,2162770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;20,00;0,3574190 €;0,2925590 €;0,2152600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;20,00;0,3708630 €;0,3161960 €;0,2472400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;20,00;0,3391550 €;0,2814390 €;0,2203110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;20,00;0,4053040 €;0,3487370 €;0,2664210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;20,00;0,4210510 €;0,3579790 €;0,2844440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;20,00;0,4250020 €;0,3577550 €;0,2866760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;20,00;0,5877070 €;0,4798930 €;0,3828460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;20,00;0,4550670 €;0,3542940 €;0,2842800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;20,00;0,4603300 €;0,3627040 €;0,2948510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;20,00;0,3391550 €;0,2814390 €;0,2203110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;20,00;0,3708630 €;0,3161960 €;0,2472400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;20,00;0,4053040 €;0,3487370 €;0,2664210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;20,00;0,4210510 €;0,3579790 €;0,2844440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;20,00;0,4250020 €;0,3577550 €;0,2866760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;20,00;0,4550670 €;0,3542940 €;0,2842800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;20,00;0,4603300 €;0,3627040 €;0,2948510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;20,00;0,5877070 €;0,4798930 €;0,3828460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;20,00;0,2680140 €;0,2142280 €;0,1549750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;25,00;0,2694990 €;0,2129550 €;0,1617930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;25,00;0,2507760 €;0,1999920 €;0,1437180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;25,00;0,2762260 €;0,2237940 €;0,1537060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;25,00;0,2370760 €;0,1853690 €;0,1517470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;25,00;0,2660270 €;0,2116470 €;0,1420120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;25,00;0,2502290 €;0,1945100 €;0,1980000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;25,00;0,3127230 €;0,2592960 €;0,2128770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;25,00;0,3446630 €;0,2849900 €;0,2212770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;25,00;0,3624190 €;0,2975590 €;0,2202600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;25,00;0,3758630 €;0,3211960 €;0,2522400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;25,00;0,3441550 €;0,2864390 €;0,2253110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;25,00;0,4103040 €;0,3537370 €;0,2714210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;25,00;0,4260510 €;0,3629790 €;0,2894440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;25,00;0,4300020 €;0,3627550 €;0,2916760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;25,00;0,5927070 €;0,4848930 €;0,3878460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;25,00;0,4600670 €;0,3592940 €;0,2892800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;25,00;0,4653300 €;0,3677040 €;0,2998510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;25,00;0,2940630 €;0,1931840 €;0,1313460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;25,00;0,3048270 €;0,2052320 €;0,1438240 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;25,00;0,3299750 €;0,2252100 €;0,1611200 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;25,00;0,3595650 €;0,4018740 €;0,3420110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;25,00;0,3712960 €;0,3386270 €;0,2726550 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;25,00;0,3851010 €;0,3508710 €;0,2796510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;25,00;0,4075940 €;0,2943270 €;0,2213080 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;25,00;0,4653300 €;0,3677040 €;0,2998510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;25,00;0,2730140 €;0,2192280 €;0,1599750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;3,00;0,2474990 €;0,1909550 €;0,1397930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;3,00;0,2287760 €;0,1779920 €;0,1217180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;3,00;0,2542260 €;0,2017940 €;0,1317060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;3,00;0,2150760 €;0,1633690 €;0,1297470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;3,00;0,2440270 €;0,1896470 €;0,1200120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;3,00;0,2282290 €;0,1725100 €;0,1760000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;3,00;0,2907230 €;0,2372960 €;0,1908770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;3,00;0,3226630 €;0,2629900 €;0,1992770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;3,00;0,3404190 €;0,2755590 €;0,1982600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;3,00;0,3538630 €;0,2991960 €;0,2302400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;3,00;0,3221550 €;0,2644390 €;0,2033110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;3,00;0,3883040 €;0,3317370 €;0,2494210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;3,00;0,4040510 €;0,3409790 €;0,2674440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;3,00;0,4080020 €;0,3407550 €;0,2696760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;3,00;0,5707070 €;0,4628930 €;0,3658460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;3,00;0,4380670 €;0,3372940 €;0,2672800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;3,00;0,4433300 €;0,3457040 €;0,2778510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;3,00;0,3221550 €;0,2644390 €;0,2033110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;3,00;0,3538630 €;0,2991960 €;0,2302400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;3,00;0,3883040 €;0,3317370 €;0,2494210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;3,00;0,4040510 €;0,3409790 €;0,2674440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;3,00;0,4080020 €;0,3407550 €;0,2696760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;3,00;0,4380670 €;0,3372940 €;0,2672800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;3,00;0,4433300 €;0,3457040 €;0,2778510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;3,00;0,5707070 €;0,4628930 €;0,3658460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;3,00;0,2510140 €;0,1972280 €;0,1379750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;30,00;0,2744990 €;0,2179550 €;0,1667930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;30,00;0,2557760 €;0,2049920 €;0,1487180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;30,00;0,2812260 €;0,2287940 €;0,1587060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;30,00;0,2420760 €;0,1903690 €;0,1567470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;30,00;0,2710270 €;0,2166470 €;0,1470120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;30,00;0,2552290 €;0,1995100 €;0,2030000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;30,00;0,3177230 €;0,2642960 €;0,2178770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;30,00;0,3496630 €;0,2899900 €;0,2262770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;30,00;0,3674190 €;0,3025590 €;0,2252600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;30,00;0,3808630 €;0,3261960 €;0,2572400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;30,00;0,3491550 €;0,2914390 €;0,2303110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;30,00;0,4153040 €;0,3587370 €;0,2764210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;30,00;0,4310510 €;0,3679790 €;0,2944440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;30,00;0,4350020 €;0,3677550 €;0,2966760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;30,00;0,5977070 €;0,4898930 €;0,3928460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;30,00;0,4650670 €;0,3642940 €;0,2942800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;30,00;0,4703300 €;0,3727040 €;0,3048510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;30,00;0,2990630 €;0,1981840 €;0,1363460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;30,00;0,3098270 €;0,2102320 €;0,1488240 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;30,00;0,3349750 €;0,2302100 €;0,1661200 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;30,00;0,3645650 €;0,4068740 €;0,3470110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;30,00;0,3762960 €;0,3436270 €;0,2776550 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;30,00;0,3901010 €;0,3558710 €;0,2846510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;30,00;0,4125940 €;0,2993270 €;0,2263080 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;30,00;0,4703300 €;0,3727040 €;0,3048510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;30,00;0,2780140 €;0,2242280 €;0,1649750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;6,00;0,2504990 €;0,1939550 €;0,1427930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;6,00;0,2317760 €;0,1809920 €;0,1247180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;6,00;0,2572260 €;0,2047940 €;0,1347060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;6,00;0,2180760 €;0,1663690 €;0,1327470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;6,00;0,2470270 €;0,1926470 €;0,1230120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;6,00;0,2312290 €;0,1755100 €;0,1790000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;6,00;0,2937230 €;0,2402960 €;0,1938770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;6,00;0,3256630 €;0,2659900 €;0,2022770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;6,00;0,3434190 €;0,2785590 €;0,2012600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;6,00;0,3568630 €;0,3021960 €;0,2332400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;6,00;0,3251550 €;0,2674390 €;0,2063110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;6,00;0,3913040 €;0,3347370 €;0,2524210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;6,00;0,4070510 €;0,3439790 €;0,2704440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;6,00;0,4110020 €;0,3437550 €;0,2726760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;6,00;0,5737070 €;0,4658930 €;0,3688460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;6,00;0,4410670 €;0,3402940 €;0,2702800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;6,00;0,4463300 €;0,3487040 €;0,2808510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;6,00;0,3251550 €;0,2674390 €;0,2063110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;6,00;0,3568630 €;0,3021960 €;0,2332400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;6,00;0,3913040 €;0,3347370 €;0,2524210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;6,00;0,4070510 €;0,3439790 €;0,2704440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;6,00;0,4110020 €;0,3437550 €;0,2726760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;6,00;0,4410670 €;0,3402940 €;0,2702800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;6,00;0,4463300 €;0,3487040 €;0,2808510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;6,00;0,5737070 €;0,4658930 €;0,3688460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2023;6,00;0,2540140 €;0,2002280 €;0,1409750 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2023;8,00;0,2524990 €;0,1959550 €;0,1447930 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2023;8,00;0,2337760 €;0,1829920 €;0,1267180 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2023;8,00;0,2592260 €;0,2067940 €;0,1367060 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2023;8,00;0,2200760 €;0,1683690 €;0,1347470 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2023;8,00;0,2490270 €;0,1946470 €;0,1250120 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/12/2022;8,00;0,2332290 €;0,1775100 €;0,1810000 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/11/2022;8,00;0,2957230 €;0,2422960 €;0,1958770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/10/2022;8,00;0,3276630 €;0,2679900 €;0,2042770 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/09/2022;8,00;0,3454190 €;0,2805590 €;0,2032600 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;8,00;0,3588630 €;0,3041960 €;0,2352400 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;8,00;0,3271550 €;0,2694390 €;0,2083110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/06/2022;8,00;0,3933040 €;0,3367370 €;0,2544210 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/05/2022;8,00;0,4090510 €;0,3459790 €;0,2724440 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/04/2022;8,00;0,4130020 €;0,3457550 €;0,2746760 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/03/2022;8,00;0,5757070 €;0,4678930 €;0,3708460 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/02/2022;8,00;0,4430670 €;0,3422940 €;0,2722800 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/01/2022;8,00;0,4483300 €;0,3507040 €;0,2828510 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/07/2022;8,00;0,3271550 €;0,2694390 €;0,2083110 €;0,0000000 €;0,0000000 €;0,0000000 €
BALEARES;2.0TD;AEQ;01/08/2022;8,00;0,3588630 €;0,3041960 €;0,2352400 €;0,0000000 €;0,0000000 €;0,0000000 €
